,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2025-03-24,nvda,121.40157318115234,122.21151449504808,119.33170959432591,119.87167301321132,228452500.0,0.0,-2.5781347734372986,129.36207706158535,105.85373104388339,47.91023892591773,-21.1223944017735,7.3167170461384154,123.56797892252604,128.8073361714681,17.479999542236328,26.38516079946263
0,2025-03-24,pypl,70.97000122070312,71.66000366210938,70.50499725341797,71.55000305175781,9911000.0,0.0,-2.081223346202762,73.00305974687696,66.31394312177538,42.800984407990086,-21.212407438610985,7.042802113687019,72.10866724650064,79.4587501525879,17.479999542236328,26.38516079946263
0,2025-03-24,t,26.67685317993164,26.93412277073901,26.558114530215505,26.577904934273796,26863300.0,0.0,0.40401044271025555,27.41119524329923,25.45073197990634,60.61485922880692,77.51022646305832,17.748948431062164,26.153079668680828,24.41617294947306,17.479999542236328,26.38516079946263
0,2025-03-24,tsla,278.3900146484375,278.6400146484375,256.3299865722656,258.0799865722656,169079900.0,0.0,-24.401616010869787,308.8254731325575,209.62052906470817,44.988504784831086,-28.66170083236831,7.595583025789038,288.3126668294271,346.8179992675781,17.479999542236328,26.38516079946263
0,2025-03-24,v,343.29986572265625,344.6476335437589,337.09017713632164,338.088519156845,5675100.0,0.0,-1.687247977406571,363.5224054268352,322.57913571086016,54.78394094773885,-33.651307556934064,8.156294347608586,345.94346618652344,335.2008758544922,17.479999542236328,26.38516079946263
1,2025-03-25,aapl,223.45697021484375,223.80651793975238,219.79177838679217,220.48087718007702,34493600.0,1.0,-5.148233941998399,247.60594126159748,202.88830312316816,45.99237383782997,-51.487651816548514,14.165644596238813,231.07464701334635,233.43625717163087,17.149999618530273,5.378522893550432
1,2025-03-25,amd,114.80999755859375,114.94999694824219,112.70999908447266,113.2699966430664,29077500.0,1.0,0.16872192449234547,112.8336060615854,92.5413939384146,51.52103627137776,107.98606743784954,27.284606012548267,105.58433303833007,112.3711664835612,17.149999618530273,5.378522893550432
1,2025-03-25,amzn,205.7100067138672,206.2100067138672,203.22000122070312,203.60000610351562,31171200.0,1.0,-5.32772522688694,213.77111250513792,188.08788865453005,46.77402151823265,-20.900021692012476,11.5047009398506,208.58600006103515,218.76933364868165,17.149999618530273,5.378522893550432
1,2025-03-25,cat,340.97821044921875,343.1577187207506,339.1967793621991,341.93360176631666,1678000.0,1.0,-3.989242838426833,347.8258321177189,327.46966348774987,45.533310753207076,-4.204004232271751,11.95391078662347,341.16498209635415,356.1200536092122,17.149999618530273,5.378522893550432
1,2025-03-25,crwd,384.95001220703125,392.6940002441406,377.0,378.0799865722656,4258400.0,1.0,-5.289233188183573,408.9605369863192,315.7939613046964,51.92395688659169,1.804878576563927,8.57417410144401,384.6371663411458,380.4590830485026,17.149999618530273,5.378522893550432
1,2025-03-25,googl,170.353759765625,170.42368243836484,168.1164780833655,168.775668441695,24174400.0,1.0,-4.227085583704593,174.856996086737,159.36294409880986,46.13801423957882,-24.426030518986057,22.629820887689817,172.20394083658854,183.17202707926432,17.149999618530273,5.378522893550432
1,2025-03-25,gs,583.0338745117188,583.9791748762459,575.342232971942,581.7900742248241,1875500.0,1.0,-11.71406809723976,623.6756428464624,507.50214035666266,49.69263420430788,-16.035777737100982,4.889330614691601,590.1019999186198,597.9751444498698,17.149999618530273,5.378522893550432
1,2025-03-25,hd,358.7604675292969,361.40404265122316,356.32561725609196,359.2971409088557,2799500.0,1.0,-10.208066610633125,396.0905366982489,335.53846110448546,41.97932413616384,-67.90958405151228,17.163031635465444,375.5446370442708,387.1290751139323,17.149999618530273,5.378522893550432
1,2025-03-25,ibm,248.24803161621094,249.24142112273105,246.5592724867109,246.71821844565514,3133800.0,1.0,-0.5902779136776815,257.745674067242,240.3269028370548,53.03596381314686,-50.414730066320544,0.5615880521877367,252.25735371907552,240.57424621582032,17.149999618530273,5.378522893550432
1,2025-03-25,intc,24.200000762939453,24.75,24.110000610351562,24.18000030517578,51743300.0,1.0,0.6406628485372252,26.636951790652102,19.07504829327124,54.407333950298124,44.05606330894128,26.07013341389913,23.320999972025554,21.68483330408732,17.149999618530273,5.378522893550432
1,2025-03-25,meta,625.8284912109375,633.3926787229344,620.7024302695025,626.2781574491432,15312500.0,1.0,-16.371211012990216,678.2586951005684,562.6572533857596,48.948790237722875,-35.235102903706675,2.506387003530507,647.7357666015625,644.3930460611979,17.149999618530273,5.378522893550432
1,2025-03-25,msft,394.4358825683594,395.63366532055824,391.9205113732519,393.19816458592396,15775000.0,1.0,-4.5527225162848595,401.92030765191413,376.16723812445304,46.06579616166456,-7.645824496377176,7.84428240795129,395.28530069986977,409.4514872233073,17.149999618530273,5.378522893550432
1,2025-03-25,nvda,120.68162536621094,121.28158219452679,118.9117439494844,120.5416356938994,167447200.0,1.0,-2.1887409717159017,128.389447139728,106.23356692887552,47.5870396259755,-23.93788051787711,8.300114139278245,123.13908487955729,128.48207372029623,17.149999618530273,5.378522893550432
1,2025-03-25,pypl,70.86000061035156,71.70999908447266,70.5479965209961,71.0,6690600.0,1.0,-1.851167280419162,72.19696473584396,66.79903822436113,42.67562008982992,-17.877371632245097,6.628971164886954,71.86266733805338,79.16891682942709,17.149999618530273,5.378522893550432
1,2025-03-25,t,27.023178100585938,27.270552493015767,26.68674877589602,26.68674877589602,42339700.0,1.0,0.4218759179832503,27.478220576025716,25.449013501427896,62.18343614373887,108.97505433047951,23.72809137702912,26.233888626098633,24.492820262908936,17.149999618530273,5.378522893550432
1,2025-03-25,tsla,288.1400146484375,288.20001220703125,271.2799987792969,283.6000061035156,150361500.0,1.0,-19.834936063500948,305.759485228515,211.2205196542975,46.49350390663435,-6.697246312182251,1.4061614583249435,286.22633361816406,343.9156661987305,17.149999618530273,5.378522893550432
1,2025-03-25,v,344.0486145019531,344.95710937623915,340.1051818897441,343.988716419427,3931200.0,1.0,-1.1494986254899686,362.76919415700905,322.5865858722878,55.15447241134347,-20.559829816397833,8.829385763615125,345.7431315104167,335.6086761474609,17.149999618530273,5.378522893550432
2,2025-03-26,aapl,221.2398681640625,224.7253029108424,220.18125884970436,223.21727075576553,34466100.0,2.0,-4.695808524227743,245.60176339629172,203.01194662568096,44.85771093082412,-49.9712377466343,11.68262991287112,230.7054641723633,232.81697718302408,18.329999923706055,6.796940599549016
2,2025-03-26,amd,110.19000244140625,115.9000015258789,108.68000030517578,114.11000061035156,39824000.0,2.0,0.4360050271715039,113.6180452942099,92.30195516355377,48.324227063339364,74.81195192350869,11.598547877381138,105.55399983723959,112.12333323160807,18.329999923706055,6.796940599549016
2,2025-03-26,amzn,201.1300048828125,206.00999450683594,199.92999267578125,205.83999633789062,32855300.0,2.0,-4.846429144494266,211.4558998858601,189.08110115173753,44.54587660832844,-33.54377083369147,17.674566619829573,207.53166707356772,218.33733367919922,18.329999923706055,6.796940599549016
2,2025-03-26,cat,339.4754333496094,345.60591912379306,337.1665735518416,341.7146516599423,1703200.0,2.0,-3.5906756788268694,347.6738318881144,327.4753685513387,45.00038446977559,-0.8692950337736685,7.180860601557096,340.4643544514974,355.7108729044596,18.329999923706055,6.796940599549016
2,2025-03-26,crwd,371.4100036621094,384.77301025390625,370.3599853515625,383.8949890136719,3275300.0,2.0,-4.532156499098335,405.53103612420995,316.90846277715724,49.72353712662073,-15.016343693768066,3.7759492978396687,382.62949930826824,380.56458333333336,18.329999923706055,6.796940599549016
2,2025-03-26,googl,164.86041259765625,169.40491393976436,164.64067739498105,168.79565092149923,28901600.0,2.0,-4.049313057829295,174.13787917682944,159.3358345072526,43.199061551721975,-52.81620026731087,30.63144972169441,171.5365208943685,182.66738789876302,18.329999923706055,6.796940599549016
2,2025-03-26,gs,571.0734252929688,589.70060846259,568.167925063051,585.4716878294587,1944200.0,2.0,-10.284448347607622,617.5584550190698,509.5593794535865,47.474453685792206,-20.923351529202556,10.428610473515027,587.7760477701823,597.9014770507813,18.329999923706055,6.796940599549016
2,2025-03-26,hd,359.8934326171875,362.4773806712094,357.8958369902277,358.164188838086,3140900.0,2.0,-9.348553122891474,393.4151608156845,335.64106477025297,42.44411123040291,-57.96741474321016,15.350839965203717,373.8351145426432,386.623578898112,18.329999923706055,6.796940599549016
2,2025-03-26,ibm,248.68511962890625,252.63882068642107,247.88047657264397,249.58910769667375,4450100.0,2.0,-0.4529072220217074,257.13344322972057,240.39276984400988,53.24373431339008,-26.460066061609005,6.2473906731790105,252.11298116048178,241.02025044759114,18.329999923706055,6.796940599549016
2,2025-03-26,intc,23.420000076293945,24.420000076293945,23.25,24.25,59496700.0,2.0,0.5690503754614582,26.62851747781659,19.073482567959775,52.36824037401948,12.430011238109186,15.972053096009958,23.402666664123537,21.734499963124595,18.329999923706055,6.796940599549016
2,2025-03-26,meta,610.51025390625,626.2681493134669,606.1436184781687,624.4095939343313,12609800.0,2.0,-15.157592771099758,669.7869130435961,564.9216929134352,46.71870981617865,-51.58276811032932,5.483032464314269,644.1325337727865,644.5290466308594,18.329999923706055,6.796940599549016
2,2025-03-26,msft,389.2554016113281,394.5856126855185,387.85797313035886,394.27618318122023,16108400.0,2.0,-4.2368612544465805,400.5548888445055,376.55844733713514,44.26701275805093,-30.10270090469601,15.023694161643231,394.59833984375,408.6652094523112,18.329999923706055,6.796940599549016
2,2025-03-26,nvda,113.75210571289062,118.83174729689935,112.70217554499752,118.72176195088541,293463300.0,2.0,-2.4114996353418974,125.4477563367379,107.42458634514686,44.59185896962569,-61.604422312680825,21.46980380086297,122.50486907958984,128.0461519877116,18.329999923706055,6.796940599549016
2,2025-03-26,pypl,69.97000122070312,71.62000274658203,69.54499816894531,70.93000030517578,7449600.0,2.0,-1.7208251029205428,71.82601004364997,66.96199273344965,41.654446845180324,-28.779887317433847,13.777547253162314,71.65466740926107,78.86608352661133,18.329999923706055,6.796940599549016
2,2025-03-26,t,27.35960578918457,27.547610844637344,27.07265249253039,27.122126613131094,42589400.0,2.0,0.457902918863315,27.603388667655533,25.430711101936755,63.63870747820548,150.10274936043118,28.315459257635627,26.316346740722658,24.57491184870402,18.329999923706055,6.796940599549016
2,2025-03-26,tsla,272.05999755859375,284.8999938964844,266.510009765625,282.6600036621094,153629800.0,2.0,-17.313750162461645,302.826602222564,212.27940363681103,44.420174968898834,-17.778904726270152,4.341134653626975,284.3450002034505,340.8811660766602,18.329999923706055,6.796940599549016
2,2025-03-26,v,343.6093444824219,346.8040510899891,342.4313082268363,345.4163410768144,6187100.0,2.0,-0.7501268142872846,362.1541372073591,322.5577127682268,54.88152608296243,-8.805458456050095,12.901549472289512,345.52549336751304,336.0048360188802,18.329999923706055,6.796940599549016
3,2025-03-27,aapl,223.5568389892578,224.69534536875565,220.271139232742,221.1000540446544,37094800.0,3.0,-4.103001096622904,244.07614318402457,203.1943280073817,46.29020446212593,-42.4732133402751,11.682629912871112,230.27203267415365,232.29334233601887,18.690000534057617,16.343522927822498
3,2025-03-27,amd,106.6500015258789,107.62000274658203,105.55000305175781,106.11000061035156,32773700.0,3.0,0.3580529117678566,113.96679174648494,92.66720865024357,46.058900543196074,13.916443172996475,1.2401312481402877,105.3849998474121,111.81433321634928,18.690000534057617,16.343522927822498
3,2025-03-27,amzn,201.36000061035156,203.7899932861328,199.27999877929688,200.88999938964844,27317700.0,3.0,-4.395768119972729,210.37455132748426,189.42444922183216,44.68276812471997,-35.626648252567946,18.869152750195028,206.6126673380534,217.96416702270508,18.690000534057617,16.343522927822498
3,2025-03-27,cat,337.6741027832031,340.3611768542735,335.01691411220435,339.4455720209828,1481100.0,3.0,-3.3811844658753785,347.6322404034,327.4472945087094,44.35663247920802,-37.269603776846665,10.752275267754646,340.0417215983073,355.3090194702148,18.690000534057617,16.343522927822498
3,2025-03-27,crwd,366.55999755859375,371.4599914550781,360.2799987792969,368.7200012207031,2666100.0,3.0,-4.2742518136385,404.02554216323057,317.04595747055845,48.95479689143342,-32.73928789755012,3.1683137548737488,380.3604990641276,380.757416788737,18.690000534057617,16.343522927822498
3,2025-03-27,googl,162.04383850097656,165.21998619662182,161.8041232023028,164.43094810403895,24508300.0,3.0,-4.088570544609979,174.0911160825085,158.77671533838992,41.787224379048816,-81.82796514758456,36.37199349612917,170.83208109537762,182.16302769978842,18.690000534057617,16.343522927822498
3,2025-03-27,gs,556.1478271484375,563.1927284600504,549.8094262114657,562.1976883037605,2100900.0,3.0,-10.23782020945282,612.2005699345204,510.33211439165143,44.88778642303314,-53.659656474612696,22.737372936918376,584.8944864908855,597.6623840332031,18.690000534057617,16.343522927822498
3,2025-03-27,hd,360.4897155761719,362.95437917371424,358.91945699796804,359.6648248431787,3036600.0,3.0,-8.52104216997958,390.47606814002785,336.087753271105,42.694047990704945,-50.96113023529649,14.509446676622414,372.4489766438802,386.16554870605466,18.690000534057617,16.343522927822498
3,2025-03-27,ibm,244.58242797851562,248.64538727125907,244.10559011940728,248.05929112209878,2889300.0,3.0,-0.6673995215016362,256.87539934901366,239.95345502110354,51.05070975921968,-73.33153144757411,1.6611430720125078,251.79509684244792,241.43257954915364,18.690000534057617,16.343522927822498
3,2025-03-27,intc,23.6200008392334,23.760000228881836,22.860000610351562,23.290000915527344,57720600.0,3.0,0.522413309263797,26.66948543466347,19.085514679777447,52.837097114028424,-3.1136375474139064,11.637295859677675,23.440666707356772,21.789833323160806,18.690000534057617,16.343522927822498
3,2025-03-27,meta,602.11669921875,613.7777091933885,599.6385645944567,601.5371280983636,10436500.0,3.0,-14.703587482341163,663.9259230505934,565.2794297326097,45.54257651486846,-63.296445235634,8.875292281140771,640.0638224283854,644.5840576171875,18.690000534057617,16.343522927822498
3,2025-03-27,msft,389.8642578125,391.5212195564284,386.6900923994873,389.4151007040484,13766800.0,3.0,-3.8925385602695997,400.3777424026606,376.54094961394094,44.530356844982784,-36.58800608474737,17.01049563788804,394.01136779785156,408.01492869059246,18.690000534057617,16.343522927822498
3,2025-03-27,nvda,111.4222640991211,114.4420510740887,110.6523209143036,111.34226782232153,236902100.0,3.0,-2.744400487596394,125.10182064843418,106.8996869199252,43.63657710134869,-81.34765073688155,25.257703970189038,121.84831670125325,127.62005831400553,18.690000534057617,16.343522927822498
3,2025-03-27,pypl,68.86000061035156,69.95500183105469,68.69999694824219,69.05999755859375,7883100.0,3.0,-1.6876416780374655,71.65891615270242,66.942086349739,40.40696959667616,-52.819688780609,19.33904268402083,71.40766754150391,78.56608352661132,18.690000534057617,16.343522927822498
3,2025-03-27,t,27.903831481933594,28.121520262071947,27.349711498699413,27.478347236253228,43000100.0,3.0,0.5243249500984639,27.832553562177598,25.33018104170424,65.83863175728222,206.7869162888295,36.74030315585347,26.410019175211588,24.667702356974285,18.690000534057617,16.343522927822498
3,2025-03-27,tsla,273.1300048828125,291.8500061035156,271.82000732421875,272.4800109863281,162572100.0,3.0,-15.055797659573386,301.54908657443497,212.67491855251814,44.59026759485665,-6.715753512061773,0.28223669313640504,282.2323333740234,338.23899943033854,18.690000534057617,16.343522927822498
3,2025-03-27,v,349.2799072265625,350.25829332590945,342.7507726747532,343.42963790271847,7254800.0,3.0,0.02367236569511988,361.225860127028,322.89896287101885,57.67842153556979,18.818585765644332,20.04154648600696,345.47124938964845,336.5328806559245,18.690000534057617,16.343522927822498
4,2025-03-28,aapl,217.6146240234375,223.51688772665744,217.39491092445158,221.3796909591809,39818600.0,4.0,-4.065815831851268,241.20360201993495,203.676004608483,43.305495810099266,-57.677244024089575,18.05775320229292,229.4853973388672,231.72703475952147,21.649999618530273,16.439681746773562
4,2025-03-28,amd,103.22000122070312,106.51000213623047,102.4800033569336,105.52999877929688,31069100.0,4.0,0.01928068405275951,114.01045676387433,92.95954369388933,43.991845163319766,-16.34534129410037,7.738561774661417,105.09866663614909,111.4939998626709,21.649999618530273,16.439681746773562
4,2025-03-28,amzn,192.72000122070312,199.25999450683594,191.8800048828125,198.4199981689453,52548200.0,4.0,-4.681822617655996,208.1020357253979,189.7409650680591,40.77150829210266,-80.40833633391874,31.045852915882673,205.3576675415039,217.48783365885416,21.649999618530273,16.439681746773562
4,2025-03-28,cat,328.11016845703125,336.62914755904734,326.4780125572888,335.3851374054662,1965200.0,4.0,-3.941456088974178,347.4924165256005,326.1679502956885,41.12532609394323,-134.44477508346904,23.28583271539256,339.24522298177084,354.7783401489258,21.649999618530273,16.439681746773562
4,2025-03-28,crwd,357.1099853515625,367.6400146484375,353.4800109863281,365.82000732421875,3457500.0,4.0,-4.777327443384593,400.1890796702052,317.62741813252916,47.4753508789117,-44.741070727916856,7.625819611687304,377.1384989420573,380.8874165852865,21.649999618530273,16.439681746773562
4,2025-03-28,googl,154.14340209960938,161.62435145983125,153.44425151462127,160.29595772818402,48669300.0,4.0,-4.702968681147098,174.8845900416521,156.40973674057446,38.16763954864134,-145.9170290035435,49.530140469011705,169.78015899658203,181.55226720174153,21.649999618530273,16.439681746773562
4,2025-03-28,gs,540.4262084960938,557.7200113884644,535.0430679362735,553.1925907930819,2773100.0,4.0,-11.338764093883583,601.0736357535008,513.5813141976711,42.37213913112759,-72.37275637413515,30.90156513717175,581.4905212402343,597.2046661376953,21.649999618530273,16.439681746773562
4,2025-03-28,hd,355.93798828125,360.9568166740241,353.97023656578654,360.9170552298352,2980200.0,4.0,-8.138702237008431,385.3249638989012,337.6661554858644,41.278541677298904,-62.80990956458477,20.90817070814068,370.7369761149088,385.68811187744143,21.649999618530273,16.439681746773562
4,2025-03-28,ibm,242.3870391845703,245.93344699270398,240.46980471600259,244.64203760480856,3125300.0,4.0,-1.0029740813347985,256.7887953432871,239.20163892184962,49.912684920323784,-103.677166940384,8.66104241204425,251.2921106974284,241.84992955525715,21.649999618530273,16.439681746773562
4,2025-03-28,intc,22.709999084472656,23.579999923706055,22.559999465942383,23.350000381469727,58365300.0,4.0,0.4073281366862709,26.597588342842023,19.05541172582253,50.49746821743851,-23.922700943461486,8.308429405552497,23.393333371480306,21.83799997965495,21.649999618530273,16.439681746773562
4,2025-03-28,meta,576.2965698242188,601.2873509097175,573.4787306326517,599.8484555988796,17602800.0,4.0,-16.2400485043039,655.6136883136519,564.5120441082231,42.16465176374816,-97.64512567905417,21.05536133815354,635.0286153157552,644.3513295491537,21.649999618530273,16.439681746773562
4,2025-03-28,msft,378.1058349609375,388.4169222438939,376.2392666189567,387.36882809704144,21632000.0,4.0,-4.516404499597172,399.7304530883217,375.3725712036704,40.689313487929255,-101.15068515940327,32.178824918107516,392.9826395670573,407.2633107503255,21.649999618530273,16.439681746773562
4,2025-03-28,nvda,109.66238403320312,112.86216644188174,109.06242721559616,111.48225736963437,229872500.0,4.0,-3.114334317412073,123.73423049835442,106.74353210540535,42.918126938280345,-91.48555584574082,28.13183853515695,120.9947909037272,127.15663464864095,21.649999618530273,16.439681746773562
4,2025-03-28,pypl,65.1500015258789,68.23999786376953,64.94999694824219,68.05999755859375,16536300.0,4.0,-1.9383652273543959,71.865220135925,66.14578221392853,36.615480262008404,-121.1387840649592,38.2377449666447,71.02633438110351,78.22808354695638,21.649999618530273,16.439681746773562
4,2025-03-28,t,27.88404083251953,28.210574943509513,27.765300297924643,28.052255488927507,35085300.0,4.0,0.5688110486901365,27.981464561368206,25.257461372469685,65.68912316701484,213.3552737095626,37.94994178649092,26.494126510620116,24.764234224955242,21.649999618530273,16.439681746773562
4,2025-03-28,tsla,263.54998779296875,276.1000061035156,260.57000732421875,275.5799865722656,123809400.0,4.0,-13.879388399126242,296.9129871552042,214.36801565241302,43.36120928763425,-26.07680127346994,6.859020489147162,279.1526662190755,335.6746658325195,21.649999618530273,16.439681746773562
4,2025-03-28,v,342.28155517578125,351.03700340397177,341.0435903985527,348.61103969586253,5687600.0,4.0,0.07138241586756067,357.7596720658507,324.3824452437196,53.44833822727673,-1.4338125344428942,15.058476140779636,345.04595540364585,336.99993286132815,21.649999618530273,16.439681746773562
5,2025-03-31,aapl,221.83909606933594,225.32451569687797,215.9468137615173,216.72579102857173,65299300.0,0.0,-3.6533530728063113,238.97669878886256,204.314991274614,45.87222674737853,-45.417244469592596,12.59740625226381,228.7373784383138,231.2607302347819,22.280000686645508,12.460216893836519
5,2025-03-31,amd,102.73999786376953,102.81999969482422,98.80000305175781,100.23999786376953,30865300.0,0.0,-0.284649741451517,113.9513151089683,93.46968479947897,43.70787571503399,-48.58353432059917,17.153311821034848,104.7533332824707,111.19316647847494,22.280000686645508,12.460216893836519
5,2025-03-31,amzn,190.25999450683594,191.3300018310547,184.39999389648438,188.19000244140625,63547600.0,0.0,-5.048825137258717,207.66786518941862,188.6991346274759,39.746743979588544,-121.71749956549287,40.667907880551454,204.0770009358724,217.00233357747396,22.280000686645508,12.460216893836519
5,2025-03-31,cat,328.2196350097656,330.3892118542815,320.45702360513474,324.0696340412161,2837500.0,0.0,-4.326766084756912,347.7035676703541,325.73387129448963,41.176065076838555,-183.97117186689235,30.62901919725392,338.46497904459636,354.2536163330078,22.280000686645508,12.460216893836519
5,2025-03-31,crwd,352.5799865722656,353.6400146484375,337.8900146484375,345.7850036621094,3297000.0,0.0,-5.478399962549588,397.1939699394486,317.6075254218795,46.77437856176815,-70.27738351283507,16.990710085569244,373.8331654866536,381.0610829671224,22.280000686645508,12.460216893836519
5,2025-03-31,googl,154.45301818847656,155.3519238675497,150.47783482762614,152.9248693898488,54603500.0,0.0,-5.106040938511313,175.52499225981293,154.55301982514803,38.384013182291966,-170.35462388104023,53.201089844958624,168.7688196818034,180.97892379760742,22.280000686645508,12.460216893836519
5,2025-03-31,gs,543.5805053710938,544.6750860635312,525.968341886429,531.1723828548353,2455100.0,0.0,-11.82048545953296,593.0234754634253,515.7637193607934,43.03475238030573,-80.94149500282546,35.38683503912357,577.808848063151,596.8148661295573,22.280000686645508,12.460216893836519
5,2025-03-31,hd,364.2264709472656,366.46257447387836,350.4719533386148,351.31670962559866,4498800.0,0.0,-7.085209914605173,381.68271323513585,339.2469529025595,44.73039919079317,-43.2168714007849,11.02617561386629,369.3977091471354,385.35605875651044,22.280000686645508,12.460216893836519
5,2025-03-31,ibm,247.0162353515625,249.23148968018094,240.88702398916783,241.13537136280416,6795000.0,0.0,-0.8851781125399327,256.7193864691447,239.11905957577716,52.2352855584363,-65.55762417599408,1.645269286288566,250.8742253621419,242.35134048461913,22.280000686645508,12.460216893836519
5,2025-03-31,intc,22.709999084472656,22.75,21.75,22.3799991607666,65832000.0,0.0,0.31251977484705407,26.596257044903055,19.053742955096943,50.497468217438495,-46.81555070293859,0.2741954536812613,23.363666661580403,21.88233331044515,22.280000686645508,12.460216893836519
5,2025-03-31,meta,575.9168701171875,578.2550979207184,552.8746014719162,563.0667717382947,21124700.0,0.0,-17.28904616475802,649.1774459669483,563.143513505708,42.11712959592463,-121.24684318562379,29.04090761270193,629.710868326823,644.2076141357422,22.280000686645508,12.460216893836519
5,2025-03-31,msft,374.7021179199219,376.3790320336197,366.5670283067677,371.8573344110368,35184700.0,0.0,-5.22524094536675,400.36156781699924,373.4338606497977,39.66478101802945,-161.68153109789534,42.56450664684847,391.9105194091797,406.51025136311847,22.280000686645508,12.460216893836519
5,2025-03-31,nvda,108.37247467041016,110.95229742526604,103.642807248706,105.12270025073305,299212700.0,0.0,-3.4715762777763786,123.98076000456803,105.93009128327378,42.388953489372874,-113.61187749217332,36.964477192418684,119.97962036132813,126.72503712972005,22.280000686645508,12.460216893836519
5,2025-03-31,pypl,65.25,65.43000030517578,63.400001525878906,64.27999877929688,11562000.0,0.0,-2.10473433811606,72.06947718321926,65.49152516663425,36.78088380401031,-153.8509523033354,44.03168126779782,70.6023343404134,77.8930835723877,22.280000686645508,12.460216893836519
5,2025-03-31,t,27.982990264892578,28.260048359836198,27.91372385383995,27.963199861734687,50156500.0,0.0,0.6050760544576477,28.0981353741324,25.196202470716234,66.08743436435742,203.51770290916798,38.64664164793666,26.57361609141032,24.85980968475342,22.280000686645508,12.460216893836519
5,2025-03-31,tsla,259.1600036621094,260.55999755859375,243.36000061035156,249.30999755859375,134008900.0,0.0,-13.149728728028208,293.3790500246721,215.3529537595076,42.801946591548415,-47.786410821946404,16.57404823382154,275.92999979654945,333.2633326212565,22.280000686645508,12.460216893836519
5,2025-03-31,v,349.87890625,351.2765788665658,333.9353843184046,338.78734196867043,9950800.0,0.0,0.7140051059304824,354.92682561768083,326.0811730395458,56.990659925893745,3.40563417570438,2.8846157798551166,344.9344736735026,337.5814814249674,22.280000686645508,12.460216893836519
